"","analyte_abbr","analyte_name","S","block","treatment","C_obs","C_obs_standardized"
"376",7,"EC","ISCO","Block1","ST",0.00809439828334818,-1.63956099064183
"377",8,"TSS","ISCO","Block1","ST",44.7137829092297,-1.48116419696089
"378",9,"TDS","ISCO","Block1","ST",-5.47093799497183,-1.78503650583831
"379",1,"NO3","GB","Block1","ST",8.13386931642945,0.772100527576597
"380",2,"NO2","GB","Block1","ST",0.117853390517316,1.19269191831217
"381",3,"TKN","GB","Block1","ST",7.42216335525159,1.77555468944143
"382",4,"pH","GB","Block1","ST",6.89231710978816,0.729828826559636
"383",5,"TP","GB","Block1","ST",0.84859411104031,0.881725043687858
"384",6,"OP","GB","Block1","ST",0.369426086937215,1.27946523505341
"385",7,"EC","GB","Block1","ST",0.148043431827155,0.730404561207232
"386",8,"TSS","GB","Block1","ST",956.365040458758,0.595166502672979
"387",9,"TDS","GB","Block1","ST",484.761102272678,0.680939954866857
"388",1,"NO3","GBH","Block1","ST",6.99783272411144,0.422175465820311
"389",2,"NO2","GBH","Block1","ST",0.0939742941081576,0.601111634078211
"390",3,"TKN","GBH","Block1","ST",4.68761976123996,0.544090011227257
"391",4,"pH","GBH","Block1","ST",5.6320188014297,0.26813021900023
"392",5,"TP","GBH","Block1","ST",0.609813007422274,0.152042351941071
"393",6,"OP","GBH","Block1","ST",0.264917434277897,0.451368029832075
"394",7,"EC","GBH","Block1","ST",0.114504630820832,0.162442060698619
"395",8,"TSS","GBH","Block1","ST",744.148699272551,0.111833319594518
"396",9,"TDS","GBH","Block1","ST",454.825672155587,0.530358067217229
"397",1,"NO3","LCS","Block2","ST",2.84201308817881,-0.857911331194264
"398",2,"NO2","LCS","Block2","ST",0.0324101629402611,-0.924076990770816
"399",3,"TKN","LCS","Block2","ST",1.24439234464448,-1.00652082996819
"400",4,"pH","LCS","Block2","ST",2.19310329014849,-0.991684614157018
"401",5,"TP","LCS","Block2","ST",0.373491258537547,-0.570124885045812
"402",6,"OP","LCS","Block2","ST",0.0465364118062279,-1.27902184488654
"403",7,"EC","LCS","Block2","ST",0.045554869546651,-1.00518700318396
"404",8,"TSS","LCS","Block2","ST",309.813382638384,-0.87738678446893
"405",9,"TDS","LCS","Block2","ST",121.082213581955,-1.1484459381423
"406",1,"NO3","ISCO","Block2","ST",-1.798738655996,-2.28736822691139
"407",2,"NO2","ISCO","Block2","ST",-0.010024327800066,-1.9753482643295
"408",3,"TKN","ISCO","Block2","ST",0.155511882812969,-1.49688340106763
"409",4,"pH","ISCO","Block2","ST",-0.552315772102344,-1.997443449031
"410",5,"TP","ISCO","Block2","ST",-0.270915278827921,-2.5393439297665
"411",6,"OP","ISCO","Block2","ST",-0.0651219736656204,-2.16377152441962
"412",7,"EC","ISCO","Block2","ST",-0.0181143021801192,-2.08339197456717
"413",8,"TSS","ISCO","Block2","ST",-432.631406133475,-2.56834140658378
"414",9,"TDS","ISCO","Block2","ST",-87.5266720896145,-2.19779514281519
"415",1,"NO3","GB","Block2","ST",5.62264824081849,-0.0014125757063192
"416",2,"NO2","GB","Block2","ST",0.072774303001404,0.0759034540952831
"417",3,"TKN","GB","Block2","ST",1.81116540085293,-0.751282258963992
"418",4,"pH","GB","Block2","ST",5.62134185502866,0.264218818616961
"419",5,"TP","GB","Block2","ST",0.576807706374517,0.0511826249964914
"420",6,"OP","GB","Block2","ST",0.316024559691608,0.85632653465514
"421",7,"EC","GB","Block2","ST",0.127959559494151,0.390294419881717
"422",8,"TSS","GB","Block2","ST",509.29408697344,-0.423059642411583
"423",9,"TDS","GB","Block2","ST",404.919771050292,0.279320258042728
"424",1,"NO3","GBH","Block2","ST",4.20622901576685,-0.437701853842744
"425",2,"NO2","GBH","Block2","ST",0.0688828116863452,-0.0205042783754307
"426",3,"TKN","GBH","Block2","ST",3.05307041549867,-0.192007152660173
"427",4,"pH","GBH","Block2","ST",4.14429763741554,-0.276882644467513
"428",5,"TP","GBH","Block2","ST",0.523839703617272,-0.110680412918701
"429",6,"OP","GBH","Block2","ST",0.187630407932121,-0.161032655548874
"430",7,"EC","GBH","Block2","ST",0.0883538241825044,-0.280408520806136
"431",8,"TSS","GBH","Block2","ST",1003.97812429519,0.703607649279377
"432",9,"TDS","GBH","Block2","ST",273.530705684137,-0.381596034189206
"433",1,"NO3","LCS","Block1","CT",6.72921302701596,0.339434500669445
"434",2,"NO2","LCS","Block1","CT",0.0745406307598248,0.119662424680793
"435",3,"TKN","LCS","Block1","CT",4.45947327670482,0.441347331323004
"436",4,"pH","LCS","Block1","CT",6.38903563054707,0.545456319959429
"437",5,"TP","LCS","Block1","CT",0.512861214907079,-0.144229186552733
"438",6,"OP","LCS","Block1","CT",0.257496743996349,0.392568564652906
"439",7,"EC","LCS","Block1","CT",0.123183495733467,0.309414214426688
"440",8,"TSS","LCS","Block1","CT",1188.38745300338,1.12360899006059
"441",9,"TDS","LCS","Block1","CT",517.894776943943,0.847609725678643
"442",1,"NO3","ISCO","Block1","CT",4.33450284734065,-0.398190601530359
"443",2,"NO2","ISCO","Block1","CT",0.0642933808040023,-0.134202752527379
"444",3,"TKN","ISCO","Block1","CT",1.63268214912132,-0.831659774481253
"445",4,"pH","ISCO","Block1","CT",3.59506517249719,-0.478088868896639
"446",5,"TP","ISCO","Block1","CT",0.341498849136677,-0.667889352390075
"447",6,"OP","ISCO","Block1","CT",0.166047876126281,-0.332046574638213
"448",7,"EC","ISCO","Block1","CT",0.0720060398333509,-0.557249916387646
"449",8,"TSS","ISCO","Block1","CT",444.291383341386,-0.571106505718962
"450",9,"TDS","ISCO","Block1","CT",277.305757916477,-0.362606679805515
"451",1,"NO3","GB","Block1","CT",9.89617884635513,1.31493187232637
"452",2,"NO2","GB","Block1","CT",0.137490855349575,1.67919010183001
"453",3,"TKN","GB","Block1","CT",7.17100737371791,1.66244999414301
"454",4,"pH","GB","Block1","CT",9.75965325212525,1.78025085406049
"455",5,"TP","GB","Block1","CT",1.13046594408357,1.74308716466883
"456",6,"OP","GB","Block1","CT",0.4040559606633,1.55386262627442
"457",7,"EC","GB","Block1","CT",0.226183439358834,2.05366576124503
"458",8,"TSS","GB","Block1","CT",1542.83772029772,1.9308869545038
"459",9,"TDS","GB","Block1","CT",848.293268491662,2.50958780113112
"460",1,"NO3","GBH","Block1","CT",8.80492239544079,0.978800110761375
"461",2,"NO2","GBH","Block1","CT",0.128143659146799,1.44762283933057
"462",3,"TKN","GBH","Block1","CT",8.09803081013037,2.07992244560389
"463",4,"pH","GBH","Block1","CT",8.43009800551526,1.29318060889553
"464",5,"TP","GBH","Block1","CT",0.851692485816077,0.891193257094051
"465",6,"OP","GBH","Block1","CT",0.309683874909836,0.806084729662288
"466",7,"EC","GBH","Block1","CT",0.179645854350824,1.26557547907306
"467",8,"TSS","GBH","Block1","CT",1461.82487217068,1.7463761975252
"468",9,"TDS","GBH","Block1","CT",637.520024332336,1.44935139071701
"469",1,"NO3","LCS","Block2","CT",3.46163167238758,-0.667054740120742
"470",2,"NO2","LCS","Block2","CT",0.0629964589113337,-0.166332671044727
"471",3,"TKN","LCS","Block2","CT",3.49094352470701,0.00518307268885685
"472",4,"pH","LCS","Block2","CT",4.75418665127552,-0.0534554553667832
"473",5,"TP","LCS","Block2","CT",0.629452964649487,0.212059399513934
"474",6,"OP","LCS","Block2","CT",0.0869332262406756,-0.958928835534857
"475",7,"EC","LCS","Block2","CT",0.106432897640405,0.0257513734039248
"476",8,"TSS","LCS","Block2","CT",621.755576174589,-0.166923054411317
"477",9,"TDS","LCS","Block2","CT",325.441795719296,-0.120471677636828
"478",1,"NO3","ISCO","Block2","CT",2.11635254754795,-1.08143125230546
"479",2,"NO2","ISCO","Block2","CT",0.0331479480470784,-0.905799116444417
"480",3,"TKN","ISCO","Block2","CT",1.89632657793899,-0.712931076058632
"481",4,"pH","ISCO","Block2","CT",2.0774396288964,-1.03405692473709
"482",5,"TP","ISCO","Block2","CT",0.0475049569659441,-1.56629484321741
"483",6,"OP","ISCO","Block2","CT",0.018038535083901,-1.50483101444335
"484",7,"EC","ISCO","Block2","CT",0.030303422260276,-1.26346248940399
"485",8,"TSS","ISCO","Block2","CT",452.372689378386,-0.552700932668076
"486",9,"TDS","ISCO","Block2","CT",137.819250906436,-1.06425490884609
"487",1,"NO3","GB","Block2","CT",9.86967660741801,1.30676858105612
"488",2,"NO2","GB","Block2","CT",0.104410724790442,0.859663571037012
"489",3,"TKN","GB","Block2","CT",5.46441199330369,0.893907874139541
"490",4,"pH","GB","Block2","CT",8.45624519731735,1.30275939033684
"491",5,"TP","GB","Block2","CT",0.942167387658008,1.1676722954737
"492",6,"OP","GB","Block2","CT",0.354243200689867,1.15916030958846
"493",7,"EC","GB","Block2","CT",0.179279385278936,1.25936951212782
"494",8,"TSS","GB","Block2","CT",1442.18196138526,1.70163849946776
"495",9,"TDS","GB","Block2","CT",569.255154960015,1.10596387799273
"496",1,"NO3","GBH","Block2","CT",8.6761264583147,0.939128038085578
"497",2,"NO2","GBH","Block2","CT",0.108985996055376,0.973011255094224
"498",3,"TKN","GBH","Block2","CT",3.81068209647898,0.149173008801812
"499",4,"pH","GBH","Block2","CT",7.0121258849819,0.773719661224325
"500",5,"TP","GBH","Block2","CT",0.798877831386959,0.729798830887017
"501",6,"OP","GBH","Block2","CT",0.351457035965688,1.13708352300027
"502",7,"EC","GBH","Block2","CT",0.159147748677196,0.918450507256427
"503",8,"TSS","GBH","Block2","CT",999.508746664087,0.693428421304998
"504",9,"TDS","GBH","Block2","CT",506.800477620686,0.791802926587683
"505",1,"NO3","LCS","Block1","MT",4.87984645505687,-0.230212389473721
"506",2,"NO2","LCS","Block1","MT",0.0680187566994878,-0.0419103603293019
"507",3,"TKN","LCS","Block1","MT",2.47079119395173,-0.454228715250502
"508",4,"pH","LCS","Block1","MT",4.80330441041474,-0.035461619422854
"509",5,"TP","LCS","Block1","MT",0.437918691108091,-0.373243382665246
"510",6,"OP","LCS","Block1","MT",0.251810385197242,0.347511454934186
"511",7,"EC","LCS","Block1","MT",0.116149717984954,0.190300773331578
"512",8,"TSS","LCS","Block1","MT",617.411029414582,-0.17681797392039
"513",9,"TDS","LCS","Block1","MT",293.551130099658,-0.280888835787713
"514",1,"NO3","ISCO","Block1","MT",2.31206866822295,-1.02114624381453
"515",2,"NO2","ISCO","Block1","MT",0.0524190369331263,-0.428377523710537
"516",3,"TKN","ISCO","Block1","MT",3.54131317075049,0.0278663607126887
"517",4,"pH","ISCO","Block1","MT",1.92801996632786,-1.08879543362215
"518",5,"TP","ISCO","Block1","MT",0.204309334387761,-1.08712191679582
"519",6,"OP","ISCO","Block1","MT",0.166664024608115,-0.327164387155893
"520",7,"EC","ISCO","Block1","MT",0.0446175590338976,-1.02105987897567
"521",8,"TSS","ISCO","Block1","MT",619.482648465285,-0.172099759364877
"522",9,"TDS","ISCO","Block1","MT",133.320730334506,-1.08688347027656
"523",1,"NO3","GB","Block1","MT",10.2049859239154,1.41005146303036
"524",2,"NO2","GB","Block1","MT",0.122242412392503,1.30142546349927
"525",3,"TKN","GB","Block1","MT",9.22906949548006,2.58927040178645
"526",4,"pH","GB","Block1","MT",8.49204525667725,1.31587441036614
"527",5,"TP","GB","Block1","MT",0.839346093078408,0.853464354137825
"528",6,"OP","GB","Block1","MT",0.329805941541837,0.965526332986334
"529",7,"EC","GB","Block1","MT",0.183702352846221,1.33427021351872
"530",8,"TSS","GB","Block1","MT",819.799870664079,0.284132593382289
"531",9,"TDS","GB","Block1","MT",509.779502751838,0.806788087176652
"532",1,"NO3","GBH","Block1","MT",6.87817739364478,0.385318907513873
"533",2,"NO2","GBH","Block1","MT",0.0965207039344086,0.664196343104805
"534",3,"TKN","GBH","Block1","MT",6.23890214863198,1.2426890279672
"535",4,"pH","GBH","Block1","MT",6.97258024351477,0.759232481895965
"536",5,"TP","GBH","Block1","MT",0.816238071555819,0.782849372089173
"537",6,"OP","GBH","Block1","MT",0.296769654512347,0.703756075080599
"538",7,"EC","GBH","Block1","MT",0.142947629029749,0.644109738134459
"539",8,"TSS","GBH","Block1","MT",1272.4394537502,1.31504156701481
"540",9,"TDS","GBH","Block1","MT",445.174340595834,0.481809717689082
"541",1,"NO3","LCS","Block2","MT",3.77156648145311,-0.57158778251035
"542",2,"NO2","LCS","Block2","MT",0.0465217191938973,-0.574477562196627
"543",3,"TKN","LCS","Block2","MT",3.03212861950673,-0.201438006905433
"544",4,"pH","LCS","Block2","MT",3.66072345622612,-0.454035565030928
"545",5,"TP","LCS","Block2","MT",0.451381452611659,-0.332103008056779
"546",6,"OP","LCS","Block2","MT",0.219118658028651,0.088471392572855
"547",7,"EC","LCS","Block2","MT",0.082630970485499,-0.377322131259396
"548",8,"TSS","LCS","Block2","MT",375.083091073178,-0.728731804555242
"549",9,"TDS","LCS","Block2","MT",254.077190021449,-0.479451555170568
"550",1,"NO3","ISCO","Block2","MT",2.17607911136477,-1.06303411468382
"551",2,"NO2","ISCO","Block2","MT",-0.0056126578615704,-1.86605363644899
"552",3,"TKN","ISCO","Block2","MT",0.824770660594699,-1.19549177314557
"553",4,"pH","ISCO","Block2","MT",0.684320968304777,-1.54441303764654
"554",5,"TP","ISCO","Block2","MT",0.167778386073435,-1.1987555439722
"555",6,"OP","ISCO","Block2","MT",0.0675083287590319,-1.11284626635943
"556",7,"EC","ISCO","Block2","MT",0.0180105340384283,-1.47163628582675
"557",8,"TSS","ISCO","Block2","MT",398.562223445862,-0.67525692263909
"558",9,"TDS","ISCO","Block2","MT",-26.274690008485,-1.88968401670207
"559",1,"NO3","GB","Block2","MT",8.91071755848602,1.01138742283605
"560",2,"NO2","GB","Block2","MT",0.0842046797214246,0.359079391453521
"561",3,"TKN","GB","Block2","MT",5.58771625711858,0.949436279645224
"562",4,"pH","GB","Block2","MT",7.00896422960007,0.772561418070548
"563",5,"TP","GB","Block2","MT",0.896726165694984,1.0288100795955
"564",6,"OP","GB","Block2","MT",0.303940617645741,0.760576772490859
"565",7,"EC","GB","Block2","MT",0.134313001635139,0.497886724226535
"566",8,"TSS","GB","Block2","MT",598.435363196782,-0.220035989568092
"567",9,"TDS","GB","Block2","MT",527.048676211938,0.893655879875782
"568",1,"NO3","GBH","Block2","MT",6.32662340189157,0.215427756180132
"569",2,"NO2","GBH","Block2","MT",0.0742898160644192,0.113448746145572
"570",3,"TKN","GBH","Block2","MT",3.68893154014636,0.0943442944215095
"571",4,"pH","GBH","Block2","MT",5.53285849328986,0.23180375891559
"572",5,"TP","GBH","Block2","MT",0.624265954791902,0.196208600360857
"573",6,"OP","GBH","Block2","MT",0.193434746450007,-0.115040707681282
"574",7,"EC","GBH","Block2","MT",0.100169905205299,-0.0803092112734679
"575",8,"TSS","GBH","Block2","MT",756.080039150124,0.139007534592214
"576",9,"TDS","GBH","Block2","MT",452.26379347312,0.517471246268732
"577",1,"NO3","LCS","Block1","ST",5.87732956629967,0.0770350545459173
"578",2,"NO2","LCS","Block1","ST",0.0500260619595717,-0.487661040589226
"579",3,"TKN","LCS","Block1","ST",2.41933006529083,-0.477403537690965
"580",4,"pH","LCS","Block1","ST",3.59629822812399,-0.477637150393043
"581",5,"TP","LCS","Block1","ST",0.405357101654652,-0.47274718711179
"582",6,"OP","LCS","Block1","ST",0.128255079554498,-0.631506077963866
"583",7,"EC","LCS","Block1","ST",0.0576270274465769,-0.800751162257975
"584",8,"TSS","LCS","Block1","ST",247.260880043513,-1.01985319407579
"585",9,"TDS","LCS","Block1","ST",270.315425603464,-0.397769609847756
"586",1,"NO3","ISCO","Block1","ST",-0.659653967779757,-1.93650428241784
"587",2,"NO2","ISCO","Block1","ST",0.020484573701547,-1.21952131373064
"588",3,"TKN","ISCO","Block1","ST",-0.846430539450203,-1.94809460330389
"589",4,"pH","ISCO","Block1","ST",0.680642944188651,-1.54576044770155
"590",5,"TP","ISCO","Block1","ST",0.0797664042886325,-1.46770823244555
"591",6,"OP","ISCO","Block1","ST",0.0293585133066406,-1.41513468700169
"592",7,"EC","ISCO","Block1","ST",0.016519473219844,-1.49688664080438
"593",8,"TSS","ISCO","Block1","ST",219.702226280216,-1.08261938715177
"594",9,"TDS","ISCO","Block1","ST",43.6893781350861,-1.53774915531883
"595",1,"NO3","GB","Block1","ST",7.75146443415322,0.654311142136664
"596",2,"NO2","GB","Block1","ST",0.101603273949046,0.790111836822784
"597",3,"TKN","GB","Block1","ST",4.56635805840273,0.489481445398878
"598",4,"pH","GB","Block1","ST",7.15374124191003,0.825599135051364
"599",5,"TP","GB","Block1","ST",0.582975342338392,0.0700300846306253
"600",6,"OP","GB","Block1","ST",0.351350230964572,1.13623723017496
"601",7,"EC","GB","Block1","ST",0.147515170668101,0.72145872773032
"602",8,"TSS","GB","Block1","ST",1084.46407716648,0.88691837632771
"603",9,"TDS","GB","Block1","ST",549.382664681984,1.006000821285
"604",1,"NO3","GBH","Block1","ST",7.23556817203502,0.495403381064286
"605",2,"NO2","GBH","Block1","ST",0.073394781409543,0.0912751744802771
"606",3,"TKN","GBH","Block1","ST",5.56406949329184,0.93878727976441
"607",4,"pH","GBH","Block1","ST",5.43770240647085,0.196944208209404
"608",5,"TP","GBH","Block1","ST",0.726389637347899,0.508284733896767
"609",6,"OP","GBH","Block1","ST",0.21441986132819,0.0512394474989902
"610",7,"EC","GBH","Block1","ST",0.100826349745546,-0.0691926575703761
"611",8,"TSS","GBH","Block1","ST",426.83723027601,-0.610859200124454
"612",9,"TDS","GBH","Block1","ST",412.258953171984,0.31623798039935
"613",1,"NO3","LCS","Block2","ST",4.62353430190807,-0.309162351672101
"614",2,"NO2","LCS","Block2","ST",0.0327337606414447,-0.916060187422672
"615",3,"TKN","LCS","Block2","ST",2.63078479452828,-0.382177763756511
"616",4,"pH","LCS","Block2","ST",2.18386693740601,-0.995068266401766
"617",5,"TP","LCS","Block2","ST",0.17453847221218,-1.17809763689573
"618",6,"OP","LCS","Block2","ST",0.13769804892397,-0.55668264138832
"619",7,"EC","LCS","Block2","ST",0.0485295146548932,-0.954812904435334
"620",8,"TSS","LCS","Block2","ST",341.319858529923,-0.805629231798278
"621",9,"TDS","LCS","Block2","ST",200.055661715512,-0.751191886751154
"622",1,"NO3","ISCO","Block2","ST",-0.0525480083597227,-1.74950186385209
"623",2,"NO2","ISCO","Block2","ST",-0.0162657483672314,-2.12997309978732
"624",3,"TKN","ISCO","Block2","ST",-0.104776314063285,-1.61410066588327
"625",4,"pH","ISCO","Block2","ST",-0.789216795404557,-2.08422994383356
"626",5,"TP","ISCO","Block2","ST",-0.0169181589908225,-1.76316315461129
"627",6,"OP","ISCO","Block2","ST",-0.0516352591642283,-2.05690658738299
"628",7,"EC","ISCO","Block2","ST",-0.0104786135578148,-1.9540854796149
"629",8,"TSS","ISCO","Block2","ST",-26.4001909607308,-1.64312977962904
"630",9,"TDS","ISCO","Block2","ST",-63.5193744830954,-2.07703308338208
"631",1,"NO3","GB","Block2","ST",6.86551261771298,0.381417868999768
"632",2,"NO2","GB","Block2","ST",0.0857435622562697,0.397203638358324
"633",3,"TKN","GB","Block2","ST",3.76930000984259,0.130537146453479
"634",4,"pH","GB","Block2","ST",5.71722425083025,0.299344445889058
"635",5,"TP","GB","Block2","ST",0.779270270673312,0.669880782669061
"636",6,"OP","GB","Block2","ST",0.206900437214521,-0.00834235682970899
"637",7,"EC","GB","Block2","ST",0.11222630793275,0.123859823836978
"638",8,"TSS","GB","Block2","ST",902.707715781756,0.472959299463995
"639",9,"TDS","GB","Block2","ST",354.334388097936,0.0248645036857492
"640",1,"NO3","GBH","Block2","ST",4.3505761947497,-0.393239645616813
"641",2,"NO2","GBH","Block2","ST",0.0680293269910362,-0.0416484921257707
"642",3,"TKN","GBH","Block2","ST",2.4265231490189,-0.474164229837931
"643",4,"pH","GBH","Block2","ST",4.00718748321517,-0.327111679019672
"644",5,"TP","GBH","Block2","ST",0.546439083382215,-0.0416197711475242
"645",6,"OP","GBH","Block2","ST",0.0998729888102873,-0.856397791956544
"646",7,"EC","GBH","Block2","ST",0.0764539974254615,-0.481926021663586
"647",8,"TSS","GBH","Block2","ST",-3.58653588357947,-1.59117055507329
"648",9,"TDS","GBH","Block2","ST",341.561891111503,-0.0393840038083263
"649",1,"NO3","LCS","Block1","CT",7.45109708884734,0.561791180573393
"650",2,"NO2","LCS","Block1","CT",0.0946229346594133,0.617181042865822
